Date	Price	Open	High	Low	Vol.	Change %
Feb 27, 2009	24,026.59	24,168.57	24,168.57	23,637.82	-	-0.59%
Mar 02, 2009	23,699.93	24,026.59	24,026.59	23,424.85	-	-1.36%
Mar 03, 2009	23,751.96	23,699.93	23,774.32	23,485.55	-	0.22%
Mar 04, 2009	23,940.66	23,751.96	24,020.24	23,679.65	-	0.79%
Mar 05, 2009	23,035.95	23,940.66	23,993.67	22,896.03	-	-3.78%
Mar 06, 2009	23,220.02	23,035.95	23,220.02	22,721.34	-	0.80%
Mar 09, 2009	23,054.97	23,220.02	23,389.17	22,658.75	-	-0.71%
Mar 10, 2009	23,315.43	23,054.97	23,391.75	22,913.62	-	1.13%
Mar 11, 2009	23,282.57	23,315.43	23,693.19	23,195.29	-	-0.14%
Mar 12, 2009	23,539.49	23,282.57	23,539.49	22,583.11	-	1.10%
Mar 13, 2009	23,615.25	23,539.49	24,040.54	23,539.49	-	0.32%
Mar 16, 2009	23,620.31	23,615.25	23,895.95	23,488.07	-	0.02%
Mar 17, 2009	23,452.76	23,620.31	23,620.31	23,286.42	-	-0.71%
Mar 18, 2009	23,497.17	23,452.76	23,735.86	23,243.22	-	0.19%
Mar 19, 2009	23,968.83	23,497.17	24,114.87	23,497.17	-	2.01%
Mar 20, 2009	24,038.89	23,968.83	24,105.50	23,760.48	-	0.29%
Mar 23, 2009	24,919.26	24,038.89	24,919.26	24,038.89	-	3.66%
Mar 24, 2009	25,001.59	24,919.26	25,531.98	24,867.49	-	0.33%
Mar 25, 2009	25,536.39	25,001.59	25,543.31	24,901.74	-	2.14%
Mar 26, 2009	25,409.83	25,536.39	25,753.81	25,356.23	-	-0.50%
Mar 27, 2009	25,697.25	25,409.83	25,697.25	25,396.55	-	1.13%
Mar 30, 2009	25,143.61	25,697.25	25,697.25	24,846.07	-	-2.15%
Mar 31, 2009	25,764.83	25,143.61	25,764.83	25,131.38	-	2.47%
Apr 01, 2009	25,943.57	25,764.83	26,014.84	25,558.15	-	0.69%
Apr 02, 2009	26,771.17	25,943.57	26,776.49	25,943.57	-	3.19%
Apr 03, 2009	26,631.06	26,771.17	27,180.61	26,479.49	-	-0.52%
Apr 06, 2009	26,650.66	26,631.06	27,255.26	26,523.31	-	0.07%
Apr 07, 2009	26,377.63	26,650.66	26,817.78	26,254.46	-	-1.02%
Apr 08, 2009	27,653.58	26,377.63	27,653.58	25,979.15	-	4.84%
Apr 09, 2009	28,546.46	27,653.58	28,552.29	27,653.58	-	3.23%
Apr 10, 2009	28,838.28	28,546.46	28,894.46	28,345.10	-	1.02%
Apr 13, 2009	28,446.99	28,838.28	29,097.04	28,367.32	-	-1.36%
Apr 14, 2009	28,160.80	28,446.99	28,891.98	27,960.24	-	-1.01%
Apr 15, 2009	28,324.29	28,160.80	28,401.50	27,749.05	-	0.58%
Apr 16, 2009	29,523.15	28,324.29	29,531.55	28,324.29	-	4.23%
Apr 17, 2009	29,445.96	29,523.15	29,896.64	29,336.44	-	-0.26%
Apr 20, 2009	28,548.43	29,445.96	29,792.81	28,416.53	-	-3.05%
Apr 21, 2009	28,678.57	28,548.43	28,737.18	28,071.94	-	0.46%
Apr 22, 2009	28,956.83	28,678.57	29,269.06	28,678.57	-	0.97%
Apr 24, 2009	29,675.54	28,956.83	29,718.61	28,956.83	-	2.48%
Apr 27, 2009	29,552.26	29,675.54	29,792.01	29,195.34	-	-0.42%
Apr 28, 2009	29,189.01	29,552.26	29,563.76	28,971.37	-	-1.23%
Apr 29, 2009	30,746.39	29,189.01	30,787.45	29,189.01	-	5.34%
Apr 30, 2009	31,651.81	30,746.39	31,819.43	30,746.39	-	2.94%
May 04, 2009	32,170.71	31,651.81	32,385.07	31,651.81	-	1.64%
May 05, 2009	33,014.23	32,170.71	33,334.23	32,170.71	-	2.62%
May 06, 2009	33,716.92	33,014.23	33,863.70	32,594.94	-	2.13%
May 07, 2009	32,842.61	33,716.92	34,835.66	32,776.57	-	-2.59%
May 08, 2009	32,805.72	32,842.61	33,276.38	31,958.32	-	-0.11%
